259	0	14	1
40	9	161	1
40	9	157	1
40	9	1	1
40	9	78	1
40	9	9	1
40	9	61	1
40	9	101	1
127	41	18	1
127	41	74	1
127	41	72	1
127	41	9	1
127	41	37	1
127	41	83	1
127	41	80	1
127	41	30	1
127	41	137	1
127	41	128	1
127	41	100	1
127	41	8	1
127	22	8	1
77	41	18	1
77	41	74	1
77	41	72	1
77	41	9	1
77	41	37	1
77	41	83	1
77	41	80	1
77	41	30	1
77	41	137	1
77	41	128	1
77	41	100	1
77	41	8	1
201	13	78	1
201	13	76	1
201	13	97	1
42	24	26	1
42	22	8	1
152	16	91	1
152	16	161	1
152	16	80	1
152	16	11	1
152	16	63	1
152	16	126	1
152	16	143	1
152	16	88	1
152	16	61	1
152	16	110	1
152	16	25	1
152	16	51	1
152	16	94	1
152	16	24	1
152	16	153	1
213	36	161	1
213	36	128	1
213	36	88	1
213	36	157	1
213	36	148	1
213	36	80	1
213	36	155	1
213	36	143	1
213	36	8	1
95	1	8	1
95	19	94	1
95	19	8	1
218	49	11	1
218	49	128	1
221	28	132	1
221	28	17	1
221	28	8	1
221	28	70	1
221	28	128	1
221	28	69	1
221	28	100	1
221	28	97	1
221	28	76	1
221	28	139	1
221	49	11	1
221	49	128	1
221	6	80	1
108	45	80	1
108	45	154	1
108	45	8	1
76	28	132	1
76	28	17	1
76	28	8	1
76	28	70	1
76	28	128	1
76	28	69	1
76	28	100	1
76	28	97	1
76	28	76	1
76	28	139	1
76	37	63	1
76	37	60	1
76	37	128	1
76	37	88	1
76	37	90	1
76	37	82	1
76	37	110	1
76	37	136	1
76	37	35	1
76	37	137	1
76	37	92	1
76	37	36	1
76	37	3	1
76	54	80	1
76	54	156	1
76	54	35	1
76	54	62	1
76	54	12	1
76	54	149	1
76	54	55	1
76	54	150	1
76	54	47	1
76	54	139	1
76	54	13	1
210	3	16	1
261	13	78	1
261	13	76	1
261	13	97	1
166	43	38	1
166	37	63	1
166	37	60	1
166	37	128	1
166	37	88	1
166	37	90	1
166	37	82	1
166	37	110	1
166	37	136	1
166	37	35	1
166	37	137	1
166	37	92	1
166	37	36	1
166	37	3	1
175	54	80	1
175	54	156	1
175	54	35	1
175	54	62	1
175	54	12	1
175	54	149	1
175	54	55	1
175	54	150	1
175	54	47	1
175	54	139	1
175	54	13	1
229	4	3	1
229	4	14	1
229	54	80	1
229	54	156	1
229	54	35	1
229	54	62	1
229	54	12	1
229	54	149	1
229	54	55	1
229	54	150	1
229	54	47	1
229	54	139	1
229	54	13	1
31	54	80	1
31	54	156	1
31	54	35	1
31	54	62	1
31	54	12	1
31	54	149	1
31	54	55	1
31	54	150	1
31	54	47	1
31	54	139	1
31	54	13	1
137	18	62	1
137	18	161	1
137	18	38	1
137	18	112	1
118	18	62	1
118	18	161	1
118	18	38	1
118	18	112	1
2	37	63	1
2	37	60	1
2	37	128	1
2	37	88	1
2	37	90	1
2	37	82	1
2	37	110	1
2	37	136	1
2	37	35	1
2	37	137	1
2	37	92	1
2	37	36	1
2	37	3	1
2	25	62	1
2	25	130	1
2	25	81	1
2	25	92	1
2	25	156	1
2	25	113	1
114	9	161	1
114	9	157	1
114	9	1	1
114	9	78	1
114	9	9	1
114	9	61	1
114	9	101	1
3	22	8	1
219	41	18	1
219	41	74	1
219	41	72	1
219	41	9	1
219	41	37	1
219	41	83	1
219	41	80	1
219	41	30	1
219	41	137	1
219	41	128	1
219	41	100	1
219	41	8	1
219	9	161	1
219	9	157	1
219	9	1	1
219	9	78	1
219	9	9	1
219	9	61	1
219	9	101	1
215	55	55	1
215	55	6	1
215	55	14	1
215	55	62	1
215	55	48	1
215	55	18	1
215	55	11	1
215	55	12	1
215	55	142	1
215	55	21	1
215	55	30	1
215	55	75	1
215	55	141	1
215	55	72	1
215	55	67	1
215	55	126	1
215	55	59	1
215	55	43	1
215	55	27	1
215	55	57	1
215	55	118	1
196	41	18	1
196	41	74	1
196	41	72	1
196	41	9	1
196	41	37	1
196	41	83	1
196	41	80	1
196	41	30	1
196	41	137	1
196	41	128	1
196	41	100	1
196	41	8	1
253	41	18	1
253	41	74	1
253	41	72	1
253	41	9	1
253	41	37	1
253	41	83	1
253	41	80	1
253	41	30	1
253	41	137	1
253	41	128	1
253	41	100	1
253	41	8	1
253	9	161	1
253	9	157	1
253	9	1	1
253	9	78	1
253	9	9	1
253	9	61	1
253	9	101	1
103	36	161	1
103	36	128	1
103	36	88	1
103	36	157	1
103	36	148	1
103	36	80	1
103	36	155	1
103	36	143	1
103	36	8	1
103	22	8	1
103	0	161	1
103	0	128	1
103	0	4	1
103	0	8	1
103	0	38	1
103	0	149	1
103	0	92	1
103	0	126	1
103	0	62	1
103	0	146	1
103	0	14	1
103	54	80	1
103	54	156	1
103	54	35	1
103	54	62	1
103	54	12	1
103	54	149	1
103	54	55	1
103	54	150	1
103	54	47	1
103	54	139	1
103	54	13	1
14	41	18	1
14	41	74	1
14	41	72	1
14	41	9	1
14	41	37	1
14	41	83	1
14	41	80	1
14	41	30	1
14	41	137	1
14	41	128	1
14	41	100	1
14	41	8	1
0	22	8	1
198	55	55	1
198	55	6	1
198	55	14	1
198	55	62	1
198	55	48	1
198	55	18	1
198	55	11	1
198	55	12	1
198	55	142	1
198	55	21	1
198	55	30	1
198	55	75	1
198	55	141	1
198	55	72	1
198	55	67	1
198	55	126	1
198	55	59	1
198	55	43	1
198	55	27	1
198	55	57	1
198	55	118	1
171	9	161	1
171	9	157	1
171	9	1	1
171	9	78	1
171	9	9	1
171	9	61	1
171	9	101	1
171	35	122	1
171	35	154	1
171	35	38	1
171	35	8	1
171	35	61	1
171	35	6	1
171	22	8	1
62	9	161	1
62	9	157	1
62	9	1	1
62	9	78	1
62	9	9	1
62	9	61	1
62	9	101	1
132	41	18	1
132	41	74	1
132	41	72	1
132	41	9	1
132	41	37	1
132	41	83	1
132	41	80	1
132	41	30	1
132	41	137	1
132	41	128	1
132	41	100	1
132	41	8	1
132	22	8	1
101	9	161	1
101	9	157	1
101	9	1	1
101	9	78	1
101	9	9	1
101	9	61	1
101	9	101	1
101	22	8	1
257	9	161	1
257	9	157	1
257	9	1	1
257	9	78	1
257	9	9	1
257	9	61	1
257	9	101	1
257	49	11	1
257	49	128	1
257	29	80	1
257	29	8	1
189	9	161	1
189	9	157	1
189	9	1	1
189	9	78	1
189	9	9	1
189	9	61	1
189	9	101	1
91	41	18	1
91	41	74	1
91	41	72	1
91	41	9	1
91	41	37	1
91	41	83	1
91	41	80	1
91	41	30	1
91	41	137	1
91	41	128	1
91	41	100	1
91	41	8	1
91	22	8	1
268	9	161	1
268	9	157	1
268	9	1	1
268	9	78	1
268	9	9	1
268	9	61	1
268	9	101	1
37	52	112	1
241	37	63	1
241	37	60	1
241	37	128	1
241	37	88	1
241	37	90	1
241	37	82	1
241	37	110	1
241	37	136	1
241	37	35	1
241	37	137	1
241	37	92	1
241	37	36	1
241	37	3	1
242	46	136	1
68	11	4	1
225	54	80	1
225	54	156	1
225	54	35	1
225	54	62	1
225	54	12	1
225	54	149	1
225	54	55	1
225	54	150	1
225	54	47	1
225	54	139	1
225	54	13	1
124	54	80	1
124	54	156	1
124	54	35	1
124	54	62	1
124	54	12	1
124	54	149	1
124	54	55	1
124	54	150	1
124	54	47	1
124	54	139	1
124	54	13	1
191	54	80	1
191	54	156	1
191	54	35	1
191	54	62	1
191	54	12	1
191	54	149	1
191	54	55	1
191	54	150	1
191	54	47	1
191	54	139	1
191	54	13	1
191	49	11	1
191	49	128	1
180	36	161	1
180	36	128	1
180	36	88	1
180	36	157	1
180	36	148	1
180	36	80	1
180	36	155	1
180	36	143	1
180	36	8	1
197	36	161	1
197	36	128	1
197	36	88	1
197	36	157	1
197	36	148	1
197	36	80	1
197	36	155	1
197	36	143	1
197	36	8	1
197	49	11	1
197	49	128	1
197	29	80	1
197	29	8	1
197	13	78	1
197	13	76	1
197	13	97	1
57	40	80	1
125	40	80	1
125	16	91	1
125	16	161	1
125	16	80	1
125	16	11	1
125	16	63	1
125	16	126	1
125	16	143	1
125	16	88	1
125	16	61	1
125	16	110	1
125	16	25	1
125	16	51	1
125	16	94	1
125	16	24	1
125	16	153	1
209	54	80	1
209	54	156	1
209	54	35	1
209	54	62	1
209	54	12	1
209	54	149	1
209	54	55	1
209	54	150	1
209	54	47	1
209	54	139	1
209	54	13	1
67	41	18	1
67	41	74	1
67	41	72	1
67	41	9	1
67	41	37	1
67	41	83	1
67	41	80	1
67	41	30	1
67	41	137	1
67	41	128	1
67	41	100	1
67	41	8	1
67	9	161	1
67	9	157	1
67	9	1	1
67	9	78	1
67	9	9	1
67	9	61	1
67	9	101	1
67	22	8	1
38	43	38	1
38	37	63	1
38	37	60	1
38	37	128	1
38	37	88	1
38	37	90	1
38	37	82	1
38	37	110	1
38	37	136	1
38	37	35	1
38	37	137	1
38	37	92	1
38	37	36	1
38	37	3	1
119	54	80	1
119	54	156	1
119	54	35	1
119	54	62	1
119	54	12	1
119	54	149	1
119	54	55	1
119	54	150	1
119	54	47	1
119	54	139	1
119	54	13	1
119	19	94	1
119	19	8	1
82	0	161	1
82	0	128	1
82	0	4	1
82	0	8	1
82	0	38	1
82	0	149	1
82	0	92	1
82	0	126	1
82	0	62	1
82	0	146	1
82	0	14	1
36	9	161	1
36	9	157	1
36	9	1	1
36	9	78	1
36	9	9	1
36	9	61	1
36	9	101	1
36	41	18	1
36	41	74	1
36	41	72	1
36	41	9	1
36	41	37	1
36	41	83	1
36	41	80	1
36	41	30	1
36	41	137	1
36	41	128	1
36	41	100	1
36	41	8	1
162	50	91	1
162	50	74	1
162	50	156	1
162	50	9	1
162	50	69	1
162	50	25	1
162	50	163	1
162	50	143	1
162	50	58	1
162	50	158	1
162	50	83	1
162	50	60	1
162	50	104	1
162	50	93	1
162	50	110	1
162	50	161	1
162	50	56	1
162	50	84	1
162	50	95	1
162	50	10	1
162	50	135	1
162	50	66	1
162	50	4	1
162	50	99	1
162	50	2	1
162	50	100	1
162	50	50	1
162	50	63	1
162	50	123	1
162	50	17	1
162	50	3	1
162	50	151	1
162	50	92	1
162	50	154	1
162	50	109	1
162	50	33	1
162	50	112	1
162	50	144	1
162	50	138	1
162	50	13	1
162	50	130	1
162	50	113	1
162	50	131	1
162	50	7	1
162	50	44	1
162	50	101	1
162	50	22	1
112	37	63	1
112	37	60	1
112	37	128	1
112	37	88	1
112	37	90	1
112	37	82	1
112	37	110	1
112	37	136	1
112	37	35	1
112	37	137	1
112	37	92	1
112	37	36	1
112	37	3	1
168	2	100	1
168	2	128	1
168	2	69	1
168	2	30	1
168	2	107	1
168	2	42	1
153	54	80	1
153	54	156	1
153	54	35	1
153	54	62	1
153	54	12	1
153	54	149	1
153	54	55	1
153	54	150	1
153	54	47	1
153	54	139	1
153	54	13	1
238	16	91	1
238	16	161	1
238	16	80	1
238	16	11	1
238	16	63	1
238	16	126	1
238	16	143	1
238	16	88	1
238	16	61	1
238	16	110	1
238	16	25	1
238	16	51	1
238	16	94	1
238	16	24	1
238	16	153	1
148	36	161	1
148	36	128	1
148	36	88	1
148	36	157	1
148	36	148	1
148	36	80	1
148	36	155	1
148	36	143	1
148	36	8	1
104	4	3	1
104	4	14	1
104	54	80	1
104	54	156	1
104	54	35	1
104	54	62	1
104	54	12	1
104	54	149	1
104	54	55	1
104	54	150	1
104	54	47	1
104	54	139	1
104	54	13	1
188	4	3	1
188	4	14	1
188	54	80	1
188	54	156	1
188	54	35	1
188	54	62	1
188	54	12	1
188	54	149	1
188	54	55	1
188	54	150	1
188	54	47	1
188	54	139	1
188	54	13	1
240	9	161	1
240	9	157	1
240	9	1	1
240	9	78	1
240	9	9	1
240	9	61	1
240	9	101	1
240	22	8	1
250	33	83	1
250	33	156	1
250	33	72	1
250	33	99	1
250	33	105	1
250	33	124	1
250	33	103	1
250	33	89	1
250	33	111	1
250	33	154	1
250	33	80	1
250	33	14	1
250	33	139	1
88	37	63	1
88	37	60	1
88	37	128	1
88	37	88	1
88	37	90	1
88	37	82	1
88	37	110	1
88	37	136	1
88	37	35	1
88	37	137	1
88	37	92	1
88	37	36	1
88	37	3	1
161	4	3	1
161	4	14	1
161	54	80	1
161	54	156	1
161	54	35	1
161	54	62	1
161	54	12	1
161	54	149	1
161	54	55	1
161	54	150	1
161	54	47	1
161	54	139	1
161	54	13	1
204	4	3	1
204	4	14	1
204	54	80	1
204	54	156	1
204	54	35	1
204	54	62	1
204	54	12	1
204	54	149	1
204	54	55	1
204	54	150	1
204	54	47	1
204	54	139	1
204	54	13	1
224	54	80	1
224	54	156	1
224	54	35	1
224	54	62	1
224	54	12	1
224	54	149	1
224	54	55	1
224	54	150	1
224	54	47	1
224	54	139	1
224	54	13	1
109	37	63	1
109	37	60	1
109	37	128	1
109	37	88	1
109	37	90	1
109	37	82	1
109	37	110	1
109	37	136	1
109	37	35	1
109	37	137	1
109	37	92	1
109	37	36	1
109	37	3	1
214	54	80	1
214	54	156	1
214	54	35	1
214	54	62	1
214	54	12	1
214	54	149	1
214	54	55	1
214	54	150	1
214	54	47	1
214	54	139	1
214	54	13	1
214	49	11	1
214	49	128	1
29	36	161	1
29	36	128	1
29	36	88	1
29	36	157	1
29	36	148	1
29	36	80	1
29	36	155	1
29	36	143	1
29	36	8	1
129	18	62	1
129	18	161	1
129	18	38	1
129	18	112	1
254	18	62	1
254	18	161	1
254	18	38	1
254	18	112	1
203	18	62	1
203	18	161	1
203	18	38	1
203	18	112	1
120	37	63	1
120	37	60	1
120	37	128	1
120	37	88	1
120	37	90	1
120	37	82	1
120	37	110	1
120	37	136	1
120	37	35	1
120	37	137	1
120	37	92	1
120	37	36	1
120	37	3	1
120	18	62	1
120	18	161	1
120	18	38	1
120	18	112	1
120	54	80	1
120	54	156	1
120	54	35	1
120	54	62	1
120	54	12	1
120	54	149	1
120	54	55	1
120	54	150	1
120	54	47	1
120	54	139	1
120	54	13	1
120	19	94	1
120	19	8	1
120	9	161	1
120	9	157	1
120	9	1	1
120	9	78	1
120	9	9	1
120	9	61	1
120	9	101	1
245	36	161	1
245	36	128	1
245	36	88	1
245	36	157	1
245	36	148	1
245	36	80	1
245	36	155	1
245	36	143	1
245	36	8	1
59	54	80	1
59	54	156	1
59	54	35	1
59	54	62	1
59	54	12	1
59	54	149	1
59	54	55	1
59	54	150	1
59	54	47	1
59	54	139	1
59	54	13	1
262	16	91	1
262	16	161	1
262	16	80	1
262	16	11	1
262	16	63	1
262	16	126	1
262	16	143	1
262	16	88	1
262	16	61	1
262	16	110	1
262	16	25	1
262	16	51	1
262	16	94	1
262	16	24	1
262	16	153	1
80	13	78	1
80	13	76	1
80	13	97	1
49	28	132	1
49	28	17	1
49	28	8	1
49	28	70	1
49	28	128	1
49	28	69	1
49	28	100	1
49	28	97	1
49	28	76	1
49	28	139	1
49	37	63	1
49	37	60	1
49	37	128	1
49	37	88	1
49	37	90	1
49	37	82	1
49	37	110	1
49	37	136	1
49	37	35	1
49	37	137	1
49	37	92	1
49	37	36	1
49	37	3	1
49	54	80	1
49	54	156	1
49	54	35	1
49	54	62	1
49	54	12	1
49	54	149	1
49	54	55	1
49	54	150	1
49	54	47	1
49	54	139	1
49	54	13	1
55	11	4	1
83	48	146	1
83	48	55	1
83	48	35	1
83	23	163	1
83	23	80	1
83	23	14	1
83	37	63	1
83	37	60	1
83	37	128	1
83	37	88	1
83	37	90	1
83	37	82	1
83	37	110	1
83	37	136	1
83	37	35	1
83	37	137	1
83	37	92	1
83	37	36	1
83	37	3	1
85	0	161	1
85	0	128	1
85	0	4	1
85	0	8	1
85	0	38	1
85	0	149	1
85	0	92	1
85	0	126	1
85	0	62	1
85	0	146	1
85	0	14	1
190	36	161	1
190	36	128	1
190	36	88	1
190	36	157	1
190	36	148	1
190	36	80	1
190	36	155	1
190	36	143	1
190	36	8	1
66	41	18	1
66	41	74	1
66	41	72	1
66	41	9	1
66	41	37	1
66	41	83	1
66	41	80	1
66	41	30	1
66	41	137	1
66	41	128	1
66	41	100	1
66	41	8	1
246	49	11	1
246	49	128	1
113	54	80	1
113	54	156	1
113	54	35	1
113	54	62	1
113	54	12	1
113	54	149	1
113	54	55	1
113	54	150	1
113	54	47	1
113	54	139	1
113	54	13	1
12	30	62	1
12	30	53	1
12	30	31	1
12	30	30	1
12	30	143	1
12	30	156	1
12	30	24	1
12	30	34	1
12	30	14	1
12	54	80	1
12	54	156	1
12	54	35	1
12	54	62	1
12	54	12	1
12	54	149	1
12	54	55	1
12	54	150	1
12	54	47	1
12	54	139	1
12	54	13	1
12	7	17	1
12	7	62	1
12	7	35	1
12	7	53	1
12	7	69	1
12	7	92	1
12	7	31	1
12	7	38	1
12	7	155	1
12	7	156	1
12	7	162	1
12	7	3	1
12	7	14	1
12	7	61	1
12	7	80	1
138	18	62	1
138	18	161	1
138	18	38	1
138	18	112	1
138	54	80	1
138	54	156	1
138	54	35	1
138	54	62	1
138	54	12	1
138	54	149	1
138	54	55	1
138	54	150	1
138	54	47	1
138	54	139	1
138	54	13	1
116	18	62	1
116	18	161	1
116	18	38	1
116	18	112	1
178	18	62	1
178	18	161	1
178	18	38	1
178	18	112	1
202	36	161	1
202	36	128	1
202	36	88	1
202	36	157	1
202	36	148	1
202	36	80	1
202	36	155	1
202	36	143	1
202	36	8	1
131	5	9	1
131	5	132	1
131	5	14	1
131	5	80	1
131	5	57	1
131	5	42	1
131	5	118	1
131	5	61	1
44	11	4	1
9	4	3	1
9	4	14	1
9	54	80	1
9	54	156	1
9	54	35	1
9	54	62	1
9	54	12	1
9	54	149	1
9	54	55	1
9	54	150	1
9	54	47	1
9	54	139	1
9	54	13	1
236	49	11	1
236	49	128	1
17	8	38	1
17	8	136	1
17	37	63	1
17	37	60	1
17	37	128	1
17	37	88	1
17	37	90	1
17	37	82	1
17	37	110	1
17	37	136	1
17	37	35	1
17	37	137	1
17	37	92	1
17	37	36	1
17	37	3	1
147	9	161	1
147	9	157	1
147	9	1	1
147	9	78	1
147	9	9	1
147	9	61	1
147	9	101	1
252	28	132	1
252	28	17	1
252	28	8	1
252	28	70	1
252	28	128	1
252	28	69	1
252	28	100	1
252	28	97	1
252	28	76	1
252	28	139	1
252	37	63	1
252	37	60	1
252	37	128	1
252	37	88	1
252	37	90	1
252	37	82	1
252	37	110	1
252	37	136	1
252	37	35	1
252	37	137	1
252	37	92	1
252	37	36	1
252	37	3	1
252	54	80	1
252	54	156	1
252	54	35	1
252	54	62	1
252	54	12	1
252	54	149	1
252	54	55	1
252	54	150	1
252	54	47	1
252	54	139	1
252	54	13	1
86	6	80	1
145	54	80	1
145	54	156	1
145	54	35	1
145	54	62	1
145	54	12	1
145	54	149	1
145	54	55	1
145	54	150	1
145	54	47	1
145	54	139	1
145	54	13	1
251	10	8	1
251	10	130	1
247	36	161	1
247	36	128	1
247	36	88	1
247	36	157	1
247	36	148	1
247	36	80	1
247	36	155	1
247	36	143	1
247	36	8	1
139	36	161	1
139	36	128	1
139	36	88	1
139	36	157	1
139	36	148	1
139	36	80	1
139	36	155	1
139	36	143	1
139	36	8	1
18	54	80	1
18	54	156	1
18	54	35	1
18	54	62	1
18	54	12	1
18	54	149	1
18	54	55	1
18	54	150	1
18	54	47	1
18	54	139	1
18	54	13	1
269	46	136	1
263	3	16	1
61	26	106	1
111	54	80	1
111	54	156	1
111	54	35	1
111	54	62	1
111	54	12	1
111	54	149	1
111	54	55	1
111	54	150	1
111	54	47	1
111	54	139	1
111	54	13	1
81	4	3	1
81	4	14	1
81	54	80	1
81	54	156	1
81	54	35	1
81	54	62	1
81	54	12	1
81	54	149	1
81	54	55	1
81	54	150	1
81	54	47	1
81	54	139	1
81	54	13	1
136	15	57	1
22	36	161	1
22	36	128	1
22	36	88	1
22	36	157	1
22	36	148	1
22	36	80	1
22	36	155	1
22	36	143	1
22	36	8	1
22	49	11	1
22	49	128	1
211	15	57	1
211	47	139	1
211	47	62	1
211	47	130	1
211	47	163	1
211	47	9	1
211	47	12	1
211	47	61	1
211	47	80	1
211	47	24	1
211	47	34	1
211	54	80	1
211	54	156	1
211	54	35	1
211	54	62	1
211	54	12	1
211	54	149	1
211	54	55	1
211	54	150	1
211	54	47	1
211	54	139	1
211	54	13	1
211	12	82	1
140	15	57	1
140	35	122	1
140	35	154	1
140	35	38	1
140	35	8	1
140	35	61	1
140	35	6	1
156	54	80	1
156	54	156	1
156	54	35	1
156	54	62	1
156	54	12	1
156	54	149	1
156	54	55	1
156	54	150	1
156	54	47	1
156	54	139	1
156	54	13	1
2	35	122	1
2	35	154	1
2	35	38	1
2	35	8	1
2	35	61	1
2	35	6	1
20	36	161	1
20	36	128	1
20	36	88	1
20	36	157	1
20	36	148	1
20	36	80	1
20	36	155	1
20	36	143	1
20	36	8	1
260	45	80	1
260	45	154	1
260	45	8	1
149	54	80	1
149	54	156	1
149	54	35	1
149	54	62	1
149	54	12	1
149	54	149	1
149	54	55	1
149	54	150	1
149	54	47	1
149	54	139	1
149	54	13	1
73	12	82	1
84	28	132	1
84	28	17	1
84	28	8	1
84	28	70	1
84	28	128	1
84	28	69	1
84	28	100	1
84	28	97	1
84	28	76	1
84	28	139	1
84	37	63	1
84	37	60	1
84	37	128	1
84	37	88	1
84	37	90	1
84	37	82	1
84	37	110	1
84	37	136	1
84	37	35	1
84	37	137	1
84	37	92	1
84	37	36	1
84	37	3	1
84	54	80	1
84	54	156	1
84	54	35	1
84	54	62	1
84	54	12	1
84	54	149	1
84	54	55	1
84	54	150	1
84	54	47	1
84	54	139	1
84	54	13	1
122	9	161	1
122	9	157	1
122	9	1	1
122	9	78	1
122	9	9	1
122	9	61	1
122	9	101	1
266	41	18	1
266	41	74	1
266	41	72	1
266	41	9	1
266	41	37	1
266	41	83	1
266	41	80	1
266	41	30	1
266	41	137	1
266	41	128	1
266	41	100	1
266	41	8	1
266	42	85	1
266	42	65	1
266	42	105	1
266	42	140	1
266	42	61	1
266	42	62	1
266	42	112	1
266	38	16	1
266	38	62	1
266	38	130	1
266	38	38	1
266	38	160	1
266	38	72	1
266	38	122	1
266	38	155	1
266	38	22	1
266	38	8	1
266	38	61	1
266	38	34	1
266	38	119	1
266	38	91	1
266	38	143	1
169	41	18	1
169	41	74	1
169	41	72	1
169	41	9	1
169	41	37	1
169	41	83	1
169	41	80	1
169	41	30	1
169	41	137	1
169	41	128	1
169	41	100	1
169	41	8	1
169	9	161	1
169	9	157	1
169	9	1	1
169	9	78	1
169	9	9	1
169	9	61	1
169	9	101	1
234	16	91	1
234	16	161	1
234	16	80	1
234	16	11	1
234	16	63	1
234	16	126	1
234	16	143	1
234	16	88	1
234	16	61	1
234	16	110	1
234	16	25	1
234	16	51	1
234	16	94	1
234	16	24	1
234	16	153	1
60	36	161	1
60	36	128	1
60	36	88	1
60	36	157	1
60	36	148	1
60	36	80	1
60	36	155	1
60	36	143	1
60	36	8	1
60	49	11	1
60	49	128	1
92	0	161	1
92	0	128	1
92	0	4	1
92	0	8	1
92	0	38	1
92	0	149	1
92	0	92	1
92	0	126	1
92	0	62	1
92	0	146	1
92	0	14	1
92	19	94	1
92	19	8	1
212	38	16	1
212	38	62	1
212	38	130	1
212	38	38	1
212	38	160	1
212	38	72	1
212	38	122	1
212	38	155	1
212	38	22	1
212	38	8	1
212	38	61	1
212	38	34	1
212	38	119	1
212	38	91	1
212	38	143	1
27	16	91	1
27	16	161	1
27	16	80	1
27	16	11	1
27	16	63	1
27	16	126	1
27	16	143	1
27	16	88	1
27	16	61	1
27	16	110	1
27	16	25	1
27	16	51	1
27	16	94	1
27	16	24	1
27	16	153	1
27	12	82	1
164	11	4	1
28	9	161	1
